order_id,date_id,product_id,location_id,fulfilment_id,qty,amount
403-3410267-0750719,31,192,411,3,1,4.752
403-9122678-2549117,31,61,412,3,1,4.136
402-7676083-2016323,31,216,232,3,1,7.975
404-7830524-8312347,31,27,413,3,1,8.184
402-5917367-0340362,31,422,414,1,1,9.075
408-7154712-8009957,31,16,415,3,1,4.388999999999999
402-6250862-8853945,31,423,416,3,1,13.343
406-0002738-2742749,31,424,417,3,1,7.479999999999999
403-6658095-6765934,31,425,418,1,1,6.247999999999999
402-7304691-3952343,31,426,419,3,1,10.329
407-6959497-7065133,31,128,420,3,1,3.069
406-0117804-3287554,31,330,421,3,1,5.356999999999999
407-9183800-1013951,31,427,422,3,1,5.037999999999999
405-0930056-6437111,31,428,423,3,1,7.611999999999999
405-7472210-7516334,31,429,232,3,1,5.159
408-4366006-6437145,31,316,208,3,1,4.388999999999999
403-3676854-5721945,31,430,424,3,1,6.589
408-6618566-0057120,31,431,425,3,1,7.479999999999999
171-7822891-4076363,31,362,426,4,0,6.666
406-3015774-3032307,31,432,427,3,1,10.879
407-8925293-2306747,31,433,428,1,1,12.089
402-7386453-2621962,31,381,429,3,1,6.468
405-7939580-3974740,31,434,430,5,1,10.989
402-1304000-3677964,31,435,431,3,1,5.356999999999999
403-7294367-8346767,31,436,432,3,1,7.183
403-7294367-8346767,31,437,432,3,1,5.456
406-3069661-8992322,31,438,433,3,1,3.509
405-6917473-7822701,31,439,434,4,0,6.666
405-2853362-9249968,31,164,165,3,1,12.232
408-5685967-2798764,31,153,435,3,1,5.686999999999999
407-1521483-6236364,31,440,436,3,1,6.566999999999999
407-3192826-3199543,31,441,437,3,1,12.089
405-6680529-6046716,31,187,438,3,1,4.125
407-3789221-2643524,31,318,439,3,1,5.686999999999999
171-0201364-0214715,31,442,440,3,1,7.611999999999999
404-5782230-8762723,31,225,441,3,1,5.346
404-2222453-6739538,31,443,441,1,1,7.656
408-7009060-8830716,31,184,442,3,1,12.265
402-3663529-2350713,31,112,424,3,1,6.566999999999999
406-6439645-8186752,31,184,443,3,1,12.265
407-1487637-6585969,31,347,326,5,1,3.619
407-0632004-8093157,31,348,326,5,1,3.498
402-9211704-8331565,31,444,444,1,1,5.489
402-3020801-9225151,31,445,445,5,1,6.566999999999999
403-3917470-4280308,31,446,446,1,1,5.356999999999999
403-3917470-4280308,31,447,446,1,1,3.993
171-2628906-0061939,31,448,32,3,1,5.049
406-3009249-7653118,31,449,447,3,1,5.346
171-6395980-8828309,31,450,448,3,1,6.247999999999999
404-1435490-1121140,31,451,345,1,1,6.182
402-7913336-9467565,31,452,449,3,1,10.945
408-7264030-5002700,31,453,450,5,1,12.232
408-9019983-8862750,31,114,32,3,1,6.984999999999999
405-1990663-9192363,31,36,451,3,1,4.388999999999999
403-5876876-0701925,31,130,452,3,1,3.993
405-1437048-4974713,31,53,453,4,0,6.666
402-9348518-5984354,31,454,72,4,0,6.666
402-9348518-5984354,31,8,72,4,0,6.666
406-8892825-4377127,31,271,136,4,0,6.666
406-7955475-7819507,31,455,48,3,1,5.037999999999999
405-6675358-3715504,31,456,454,3,1,6.566999999999999
171-7920358-6691543,31,445,184,3,1,6.566999999999999
406-7722012-4093964,31,457,455,1,1,13.739
408-7616878-8551517,31,458,456,3,1,8.811
408-8068196-8707526,31,459,457,7,0,6.666
407-2512537-5717124,31,460,458,3,1,4.323
406-3257301-5556318,31,461,459,3,1,8.184
402-7784273-3159533,31,462,460,3,1,5.94
403-9745522-7408318,31,90,461,3,1,7.656
405-7523500-6097912,31,463,462,3,1,5.632
171-0947491-1860302,31,464,140,3,1,10.142
407-9614308-2636322,31,465,463,3,1,8.998
171-6153595-4758722,31,164,464,3,2,24.464
402-0721169-8180327,31,466,256,3,1,12.232
406-9129776-9779513,31,467,465,3,1,8.712
406-4276465-0364334,31,288,274,3,1,9.064
408-0987613-5525924,31,453,466,4,0,6.666
406-0038568-0852338,31,273,467,3,1,8.349
403-5684700-6277902,31,27,468,3,1,8.184
403-2561797-6193141,31,468,469,3,1,12.54
406-4980665-9833930,31,469,470,3,1,6.875
405-9201316-2870743,31,470,471,8,1,5.698
408-7966317-7457928,31,277,32,1,1,8.349
171-0983521-4425145,31,177,144,3,1,8.184
403-5847066-2369918,31,164,472,3,1,12.232
404-9771516-3764302,31,468,469,3,1,12.54
405-0534257-8109938,31,237,473,3,1,5.346
171-5702903-4981901,31,471,175,1,1,9.768
406-6474243-1265115,31,472,474,3,1,7.326
405-3523941-5355524,31,473,276,1,1,5.356999999999999
405-3523941-5355524,31,167,276,1,1,6.566999999999999
403-5082537-8368348,31,474,475,1,1,3.993
408-5947919-3506726,31,163,476,3,1,5.632
408-6114783-6199528,31,475,477,3,1,4.146999999999999
408-6114783-6199528,31,476,477,3,1,4.146999999999999
408-9630926-2785104,31,477,478,4,0,6.666
404-2255125-4533134,31,478,479,3,1,10.637
171-5594281-0212357,31,479,480,1,1,8.668
405-6041428-1576346,31,442,224,4,0,6.666
405-3785331-3948333,31,53,468,3,1,6.566999999999999
404-8711304-7038702,31,164,481,3,1,12.232
402-6464284-9643538,31,480,482,3,1,13.343
405-7534473-2900341,31,122,483,3,1,5.686999999999999
407-2944929-6438702,31,481,463,1,1,7.281999999999999
171-0362861-1228360,31,482,484,3,1,6.247999999999999
404-5775216-5570767,31,483,485,3,1,5.236
171-2754000-1881907,31,484,486,1,1,3.476
408-2784061-1695540,31,449,487,3,1,5.346
403-8794854-0523518,31,485,97,3,1,5.686999999999999
404-4680896-8003501,31,486,488,5,1,13.046
405-8314081-3929157,31,487,489,3,1,4.136
406-1694518-5618746,31,353,22,4,0,6.666
408-5094125-1397968,31,488,490,3,1,7.864999999999999
402-6569321-5308311,31,228,491,3,1,11.715
406-5828889-4813915,31,27,430,3,1,8.184
402-4832715-9188334,31,36,492,3,1,4.388999999999999
408-9898972-5365901,31,489,493,1,1,12.089
408-7275140-3593905,31,177,494,3,1,8.184
405-7907546-1330739,31,490,495,3,1,3.619
405-7732656-4733913,31,491,495,1,1,3.982
405-7732656-4733913,31,492,495,1,1,3.762
405-7732656-4733913,31,493,495,1,1,3.993
171-5431988-8713937,31,494,496,3,1,5.049
171-6687746-4020351,31,495,497,3,1,9.768
403-3045245-2207560,31,138,274,3,1,4.136
405-4991185-1773106,31,98,335,3,1,6.589
403-6782192-8968326,31,496,498,3,1,10.076
171-6640050-9516349,31,497,499,3,1,3.619
402-5014156-9264316,31,138,500,4,0,6.666
408-8342548-5107567,31,386,487,3,1,6.885999999999999
404-7769149-3935539,31,142,501,3,1,7.975
402-5903377-6817119,31,498,502,4,0,6.666
405-6584819-2669165,31,43,417,3,1,12.232
405-9099443-7445111,31,499,503,4,0,6.666
408-3810333-4165930,31,500,32,1,1,3.619
405-0881145-7742744,31,501,500,3,1,5.356999999999999
403-7153786-2898705,31,502,455,3,1,8.811
408-2042136-9817130,31,359,504,3,1,3.872
408-2042136-9817130,31,209,504,3,1,4.862
407-3305249-3442711,31,503,499,5,1,3.113
403-5215681-9527524,31,190,463,3,1,7.194
408-3749874-2210712,31,36,505,3,1,4.388999999999999
406-6143137-4946754,31,504,128,3,1,4.609
403-3797724-0896348,31,190,506,3,1,7.194
407-3778695-8884327,31,27,507,3,1,8.184
402-6454286-3321909,31,6,508,1,1,4.388999999999999
402-9138974-2250726,31,505,509,3,1,4.972
402-9138974-2250726,31,506,509,3,1,5.489
408-4193711-8156307,31,507,510,1,1,0.0
404-5546156-4947565,31,267,511,1,1,5.181
408-0902233-8069950,31,508,165,1,1,0.0
171-7821391-2118700,31,509,512,3,1,4.741
171-3764328-7297105,31,510,513,3,1,5.621
406-5700980-4110708,31,256,514,3,1,16.093
406-4317049-7021127,31,122,515,3,1,5.686999999999999
408-0738576-5377963,31,511,232,3,1,4.388999999999999
171-6112262-4294731,31,510,516,4,0,6.666
402-0069978-7444377,31,6,347,1,1,4.388999999999999
407-6451607-8520320,31,421,329,3,1,8.668
171-2497796-8649164,31,238,517,3,1,6.566999999999999
405-3921640-0927553,31,33,518,1,1,7.326
402-8291421-3780342,31,466,519,3,1,12.232
402-8291421-3780342,31,286,519,3,1,7.656
407-4549939-3485945,31,512,354,3,1,5.489
403-3597087-4521139,31,513,520,3,1,4.553999999999999
171-9016873-6719541,31,514,521,3,1,12.089
171-3693730-4530754,31,120,522,4,0,6.666
404-0541321-3023502,31,436,523,3,1,7.183
402-1600884-0332308,31,515,524,3,1,3.872
402-0229417-2609936,31,516,525,3,1,8.184
403-0131049-2132337,31,16,115,3,1,4.388999999999999
171-4573948-3966741,31,517,526,3,1,15.818
171-0211853-1251554,31,518,526,1,1,12.903
404-3699924-2837921,31,243,527,1,1,5.049
405-0457160-2123517,31,464,528,3,1,10.142
408-6862973-4520309,31,436,529,3,1,7.183
171-7679971-0310752,31,130,530,5,1,3.993
171-3669717-3172330,31,300,531,3,1,5.489
403-9724686-7777903,31,519,532,3,1,5.346
403-8306900-1833930,31,520,532,1,1,7.611999999999999
403-1962150-0618711,31,158,533,3,1,3.245
403-1632972-2861963,31,521,533,1,1,3.993
403-9533906-1728355,31,72,534,3,1,4.388999999999999
171-1269122-8425943,31,522,535,3,1,10.45
171-2937341-8703561,31,212,536,3,1,4.388999999999999
406-5206188-8892351,31,469,537,3,1,6.875
405-5228379-1065951,31,139,164,3,1,12.265
406-3236326-4964331,31,523,538,1,1,7.326
408-3364449-3401947,31,524,539,4,0,6.666
402-7682157-9147503,31,90,64,1,1,7.656
405-1515003-2007535,31,525,232,3,1,5.709
408-8569813-9288333,31,526,540,1,1,13.189
404-0867714-0772302,31,265,541,3,1,6.193
404-0867714-0772302,31,72,541,3,1,4.388999999999999
404-0867714-0772302,31,527,541,3,1,5.356999999999999
402-1704468-7240327,31,528,542,1,1,6.247999999999999
406-5757669-2996307,31,72,543,3,1,4.388999999999999
407-1492215-2982709,31,529,14,3,1,3.201
171-2119982-7294757,31,530,544,3,1,8.184
407-1684475-5197113,31,286,545,3,1,7.656
404-4568279-0273125,31,531,546,3,1,5.093
403-3896686-3972343,31,532,547,3,1,3.729
408-5238024-3207538,31,533,548,1,1,7.479999999999999
403-9336057-8075519,31,42,549,3,1,8.349
406-6070472-3313109,31,20,550,3,1,6.885999999999999
407-0828621-5564309,31,194,203,1,1,4.388999999999999
402-7281943-2634753,31,534,346,3,1,6.589
408-3364643-8111517,31,316,87,3,1,4.388999999999999
402-9327280-6831502,31,535,551,3,1,6.589
405-8803159-2662729,31,529,552,3,1,3.201
405-8803159-2662729,31,536,552,3,1,3.036
405-8803159-2662729,31,537,552,3,1,6.885999999999999
405-8803159-2662729,31,503,552,3,1,3.113
405-3441275-4039543,31,326,552,1,1,7.975
405-3441275-4039543,31,538,552,1,1,3.245
406-2890663-9523509,31,333,553,3,1,5.698
402-1430516-9436331,31,36,206,3,1,4.388999999999999
171-7949350-6828319,31,59,554,3,1,9.372
171-2964083-5815566,31,7,555,3,1,6.247999999999999
406-9789934-2845967,31,539,556,3,1,8.481
405-9399780-0313164,31,540,557,3,1,18.359
404-9635079-7600310,31,541,558,3,1,5.94
171-6983189-6050757,31,453,559,3,1,12.232
171-6983189-6050757,31,57,559,3,1,5.698
171-3884714-3945906,31,150,560,3,1,12.265
171-3884714-3945906,31,317,560,3,1,12.232
171-3884714-3945906,31,316,560,3,1,4.388999999999999
405-1693679-3068331,31,542,561,3,1,5.236
402-4804971-8591532,31,543,562,1,1,5.489
402-4804971-8591532,31,544,562,1,1,5.698
405-1597244-8205967,31,225,87,3,1,5.346
403-9610979-2949958,31,545,563,3,1,4.388999999999999
405-1911317-3604322,31,271,564,3,1,13.86
404-7251284-9387528,31,546,26,3,1,4.388999999999999
403-4512253-4789948,31,92,565,3,1,9.372
171-0490216-5028364,31,547,566,3,1,5.356999999999999
406-5421335-3440327,31,43,567,4,0,6.666
405-6836135-6312327,31,548,568,1,1,4.543
171-0689935-4850722,31,41,569,3,1,8.668
403-9835374-1565102,31,549,570,1,1,13.046
403-8625708-2309901,31,550,570,3,1,4.356
171-5550949-7914705,31,551,571,3,1,7.183
408-9407260-0749114,31,552,572,6,1,0.0
408-4453138-1209128,31,553,573,3,1,5.037999999999999
402-4934568-7802706,31,554,574,3,1,5.356999999999999
405-9862364-7636347,31,555,575,3,1,6.566999999999999
405-7713713-9002732,31,556,575,3,1,8.370999999999999
405-7713713-9002732,31,557,575,3,1,9.185
406-8536478-4581952,31,558,576,1,1,5.698
407-0533151-5470709,31,372,577,4,0,6.666
404-6783850-0597940,31,559,26,3,1,7.930999999999999
407-3030317-4521947,31,560,165,3,1,5.037999999999999
402-0093786-0156303,31,561,578,3,1,7.326
171-3705534-0250736,31,562,579,3,1,4.388999999999999
408-9408562-5254749,31,563,580,1,1,12.089
403-4739886-5496325,31,147,581,3,1,3.883
171-9312177-9903551,31,564,331,3,1,4.388999999999999
171-3255381-0489121,31,565,331,1,1,5.874
408-5118229-6373917,31,566,42,6,1,0.0
403-0707216-6170737,31,567,582,3,1,7.226999999999999
403-3258819-8018763,31,20,583,3,1,6.885999999999999
405-7190860-0329952,31,337,584,3,1,9.889
402-0164950-5496362,31,568,585,4,0,6.666
404-3821323-1636305,31,440,586,3,1,6.566999999999999
408-3649698-8803541,31,569,224,3,1,12.089
405-3694403-2551528,31,570,587,3,1,8.668
405-6593194-1742748,31,405,588,3,1,5.049
403-7086967-7558701,31,105,589,3,1,13.046
171-5927080-9153924,31,160,533,5,1,6.885999999999999
406-5651070-7367520,31,461,468,4,0,6.666
405-1952513-5416327,31,405,588,4,0,6.666
406-8112035-0609144,31,15,590,3,1,3.619
407-6114533-2816312,31,571,591,8,1,3.08
407-6002733-2903540,31,572,591,2,1,2.739
403-1068845-1092310,31,573,208,3,1,8.998
407-3001310-2482707,31,418,592,3,1,4.718999999999999
407-3001310-2482707,31,560,592,3,1,5.037999999999999
402-9024954-3597923,31,276,290,4,0,6.666
404-6763777-8680366,31,574,593,1,1,5.225
405-6167247-7769908,31,421,287,3,1,8.668
404-3190952-7345128,31,575,594,3,1,8.184
407-4179560-9885921,31,576,252,3,1,5.037999999999999
405-4515494-3244302,31,14,595,3,1,5.555
404-0812833-5129124,31,380,596,3,1,13.046
403-9928712-6587519,31,445,597,3,1,6.566999999999999
404-5314568-1043519,31,196,598,3,1,5.093
402-8207665-7247536,31,267,221,3,1,5.181
403-3814019-1141952,31,20,599,3,1,6.885999999999999
403-5049239-4135545,31,16,600,3,1,4.388999999999999
405-6344744-8777959,31,364,601,3,1,8.668
405-0654626-6276321,31,577,602,3,1,8.261
403-9647049-8100304,31,578,603,5,1,4.048
407-3546546-1957155,31,177,604,3,1,8.184
404-4807357-2693108,31,36,605,3,1,4.388999999999999
404-4911741-3341902,31,579,76,3,1,5.225
404-1580706-8406729,31,580,76,3,1,5.225
404-6525036-6681154,31,581,606,3,1,5.731
408-6862949-2369917,31,582,607,3,1,7.930999999999999
403-4522038-5418732,31,255,387,3,1,8.668
405-9510649-7934734,31,225,608,3,1,5.346
408-2170248-9556321,31,167,609,3,1,6.566999999999999
171-1747399-1165911,31,177,610,3,1,8.184
408-1752203-1767518,31,583,388,3,1,10.329
402-6953218-8797919,31,584,611,3,1,5.686999999999999
407-3644990-7729144,31,585,612,1,1,8.184
406-9906656-5128304,31,438,433,4,0,6.666
171-8345794-3569957,31,586,613,3,1,5.863
403-9545828-0603523,31,161,614,3,1,6.193
408-8140052-8753913,31,587,233,3,1,6.039
406-7221225-8921144,31,386,615,1,1,6.885999999999999
406-4803324-2221109,31,312,616,3,1,12.089
403-0373263-7181928,31,588,500,3,1,7.656
405-3139781-4240349,31,589,617,3,1,15.752
404-4771108-9660348,31,590,618,3,1,4.752
407-4616863-5212363,31,591,312,3,1,14.718
405-5863149-6577918,31,53,619,3,1,6.566999999999999
405-5863149-6577918,31,471,619,3,1,9.768
406-7524766-1454768,31,592,556,3,1,11.363
408-6818789-4965132,31,61,620,3,1,4.136
402-1038454-4297969,31,593,9,3,1,9.735
408-8100357-3585904,31,594,621,3,1,6.984999999999999
402-4372312-4448367,31,120,622,5,1,6.566999999999999
406-3745473-8633147,31,308,623,3,1,6.193
403-1140011-7398736,31,595,624,3,1,5.489
403-1140011-7398736,31,596,624,3,1,6.039
403-1140011-7398736,31,597,624,3,1,6.039
403-1140011-7398736,31,598,624,3,1,4.972
171-2789156-5817163,31,599,625,1,1,4.939
404-9605291-9790766,31,199,626,3,1,7.534999999999999
408-9259634-7565152,31,600,627,1,1,4.301
171-2120512-6643534,31,6,351,1,1,4.388999999999999
408-7767023-9733103,31,120,628,3,1,6.566999999999999
402-6159360-3192305,31,601,629,1,1,2.739
406-4919920-0965963,31,602,630,1,1,12.089
402-5821417-6985934,31,603,631,3,1,12.089
406-7489606-3781934,31,604,632,3,1,5.489
408-4543593-8672326,31,530,633,3,1,8.184
404-0691443-7069131,31,269,634,3,1,4.752
403-0467296-2575536,31,196,635,3,1,5.093
408-3531277-4885962,31,600,627,4,0,6.666
408-6069754-7397924,31,605,636,6,1,0.0
408-3692922-9946738,31,606,637,3,1,7.314999999999999
171-7935921-7575568,31,607,638,3,1,6.193
408-2026538-7845958,31,291,639,3,1,4.388999999999999
403-2026715-3949910,31,232,208,3,1,10.648
404-4599488-8213952,31,608,640,1,1,5.214
S02-5278980-4327051,31,609,641,9,15,6.666
171-2550230-3805124,31,610,642,1,1,4.543
402-5852450-2129941,31,611,238,1,1,5.444999999999999
405-3054995-4312360,31,612,643,1,1,5.049
407-2538775-7502719,31,613,192,3,1,5.346
406-1981446-7471514,31,614,644,1,1,13.618
408-4235910-6012362,31,615,645,3,1,8.811
171-9839922-3832357,31,616,623,3,1,5.797
405-9808686-6294763,31,51,166,3,1,5.423
408-8489677-5577933,31,197,646,1,1,0.0
408-6369127-2887567,31,395,647,3,1,8.668
171-0113406-2293163,31,20,171,5,1,6.885999999999999
403-8565647-0953102,31,617,648,3,1,4.136
406-9957971-2569147,31,267,649,3,1,5.181
406-1092108-2639512,31,618,650,3,1,4.388999999999999
402-7078622-5609155,31,619,651,1,1,15.752
171-7678731-3568339,31,445,184,4,0,6.666
408-7206307-2384358,31,326,652,1,1,7.975
407-5830946-0458753,31,620,653,3,1,5.489
171-3016563-0593956,31,267,217,3,1,5.181
404-3252605-4011545,31,418,654,4,0,6.666
171-1148440-5117161,31,621,262,5,1,4.939
171-7636697-5689908,31,75,310,3,1,7.523999999999999
408-1336273-5938748,31,622,655,3,1,5.994999999999999
406-3815399-6450709,31,622,656,3,1,5.994999999999999
171-9638653-2292340,31,623,657,3,1,4.609
403-7879236-4794741,31,617,648,4,0,6.666
406-4110471-9710751,31,624,658,3,1,7.656
408-5598612-8613920,31,622,655,4,0,6.666
404-3475672-0623516,31,625,237,4,0,6.666
403-0708193-0609948,31,212,659,3,1,4.388999999999999
402-6638943-7023558,31,626,14,1,1,6.742999999999999
405-1047044-2461167,31,190,660,3,1,7.194
403-4121872-9661935,31,627,32,3,1,5.356999999999999
407-0341499-2477170,31,461,661,3,1,8.184
402-7081372-1053905,31,628,662,1,1,5.489
402-7081372-1053905,31,629,662,1,1,5.489
403-8349155-2308363,31,630,663,3,1,4.465999999999999
403-8349155-2308363,31,631,663,3,1,8.107
403-3794902-2627533,31,632,663,3,1,7.127999999999999
403-8342497-0727510,31,633,128,1,1,8.613
403-5686295-0611519,31,82,128,3,1,8.184
404-9773937-7060345,31,275,664,3,1,8.184
407-3205298-5473103,31,634,665,1,1,7.183
403-3741687-4048344,31,421,666,3,1,8.668
406-4889947-7806746,31,397,261,3,1,13.431
408-2548158-8811519,31,635,667,1,1,0.0
402-4612397-6796307,31,164,549,3,1,12.232
402-2375582-5673132,31,549,549,1,1,13.046
402-7355260-1275513,31,636,668,1,1,3.982
171-6613108-2363511,31,590,669,3,1,4.752
406-5961574-4441901,31,167,276,3,1,6.566999999999999
404-9326488-7546742,31,190,670,3,1,7.194
403-1691463-7067522,31,637,38,3,1,5.698
171-1293566-4097166,31,20,671,3,1,6.885999999999999
404-6513417-3841113,31,556,672,3,1,8.370999999999999
408-7484954-7860326,31,638,673,3,1,13.046
408-0027611-3047556,31,639,673,1,1,13.046
408-0027611-3047556,31,640,673,1,1,13.343
408-0027611-3047556,31,641,673,1,1,10.142
171-6240280-6484349,31,212,674,3,1,4.388999999999999
408-8511386-1974718,31,642,675,3,1,5.423
403-0017800-9042751,31,5,676,3,1,7.183
403-0085734-1665956,31,643,268,3,1,9.02
171-7399869-6383547,31,644,677,3,1,3.619
402-9657774-4318743,31,645,22,1,1,7.534999999999999
406-4946851-5210766,31,646,395,3,1,5.489
406-3669070-7817938,31,127,678,1,1,8.668
408-8026223-3504338,31,160,621,4,0,6.666
405-7258660-0843511,31,530,203,4,0,6.666
402-4205432-7587534,31,647,19,3,1,5.06
406-8172747-6386706,31,648,395,4,0,6.666
408-3583941-7990727,31,649,679,3,1,15.268
406-3330230-6797916,31,650,497,1,1,8.700999999999999
403-9175128-5028341,31,145,680,4,0,6.666
403-7622558-2750701,31,651,681,3,1,5.049
171-4759774-9917114,31,652,55,5,1,9.372
171-2730956-8469920,31,653,55,5,2,16.698
405-7330238-7284346,31,430,274,5,1,6.589
171-6337844-1873114,31,112,682,3,1,6.566999999999999
407-4387699-2165163,31,654,226,3,1,6.589
407-8428976-5530717,31,643,60,3,1,9.02
404-9035115-5697167,31,655,683,1,1,7.656
406-6302630-1482741,31,656,60,3,1,9.295
408-5107980-7490767,31,657,498,4,0,6.666
408-5107980-7490767,31,55,498,4,0,6.666
408-2191353-0621121,31,102,684,3,1,6.566999999999999
404-6334918-0634714,31,363,685,3,1,7.523999999999999
403-1239945-5591548,31,645,686,1,1,7.534999999999999
404-7406168-9217147,31,658,672,3,1,12.265
408-1013219-3362738,31,65,136,3,1,12.606
403-0802182-1109101,31,659,687,3,1,5.356999999999999
403-0309122-5817917,31,660,687,3,1,3.619
406-0859473-5957957,31,378,688,3,1,3.619
408-6539097-5347560,31,653,689,3,1,8.349
403-7868813-3526702,31,530,690,3,1,8.184
405-6224180-2791517,31,661,691,3,1,3.619
408-8411055-6172361,31,177,629,3,1,8.184
171-2558577-3963545,31,662,692,1,1,5.686999999999999
403-2828148-2903504,31,663,169,1,1,12.012
