Order_ID,Date,Status,Fulfilment,Sales_Channel,ship-service-level,Style,SKU,Category,Size,ASIN,Courier_Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by
404-0321545-4690754,2022-05-02,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET374,SET374-KR-NP-XL,Set,XL,B09NDMP4XK,Shipped,1,USD,6.566999999999999,PILICODE,KERALA,671313,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-3R6UGYISJQCKA,Amazon PLCC Free-Financing Universal Merchant AAT-B4XD5CKOZFUO6,Amazon PLCC Free-Financing Universal Merchant AAT-WA3O6HTUZGC2M,Amazon PLCC Free-Financing Universal Merchant AAT-W3JULHH3DUCAC,Amazon PLCC Free-Financing Universal Merchant AAT-R24EXPJ2OZUEK,Amazon PLCC Free-Financing Universal Merchant AAT-A6EVSKTLHUNI4,Amazon PLCC Free-Financing Universal Merchant AAT-56V5XGGAEKQWC,Amazon PLCC Free-Financing Universal Merchant AAT-V35YNZJGNRNUQ,Amazon PLCC Free-Financing Universal Merchant AAT-JKICCRTK4FJLC,Amazon PLCC Free-Financing Universal Merchant AAT-IW7FKCNMUEENG,Amazon PLCC Free-Financing Universal Merchant AAT-GGYFSBBAGFEHC,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship
403-5780660-2916309,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,JNE3800,JNE3800-KR-M,Western Dress,M,B09SDXQ3X9,Shipped,1,USD,7.9639999999999995,MUMBAI,MAHARASHTRA,400097,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
402-0942567-5417956,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,JNE3782,JNE3782-KR-XXXL,kurta,3XL,B09K3YL25M,Shipped,1,USD,5.356999999999999,Noida,UTTAR PRADESH,201301,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,True,Others
171-5294833-1924356,2022-05-02,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,JNE3805,JNE3805-KR-M,kurta,M,B09K3TFNR8,Shipped,1,USD,5.0489999999999995,PATNA,BIHAR,800007,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-3R6UGYISJQCKA,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship
406-3823042-2451530,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,NW039,NW039-TP-SR-XXL,Set,XXL,B09M74SV2Q,Shipped,1,USD,5.444999999999999,NEW DELHI,DELHI,110019,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
404-7242339-5504312,2022-05-02,Cancelled,Amazon,Amazon.in,Expedited,SET364,SET364-KR-NP-M,Set,M,B09QJ4HQ1G,Unshipped,1,USD,12.023,MUMBAI,MAHARASHTRA,400070,IN,No-Promo,False,Others
406-6569152-0231555,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,Shipped,1,USD,4.388999999999999,NEW DELHI,DELHI,110027,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
404-5021303-1538767,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XS,Set,XS,B0894WW15B,Shipped,1,USD,7.204999999999999,BENGALURU,KARNATAKA,560068,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
404-8660132-9343519,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-M,kurta,M,B082W8F8P3,Shipped,1,USD,4.136,VENGOLA,KERALA,683556,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
402-6561594-2578732,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-XL,Set,XL,B09NQ4QS13,Shipped,1,USD,6.566999999999999,GURUGRAM,HARYANA,122101,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
405-9345992-7860320,2022-05-02,Cancelled,Amazon,Amazon.in,Expedited,J0245,J0245-SKD-XL,Set,XL,B0925X6S6T,Cancelled,0,USD,6.6659999999999995,KANKER,CHHATTISGARH,494334,IN,No-Promo,False,Others
171-1428766-3891502,2022-05-02,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,SET345,SET345-KR-NP-L,Set,L,B09KXT4VG7,Shipped,1,USD,6.885999999999999,NELLORE,ANDHRA PRADESH,524001,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-XVPICCHRWDCAI,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-3R6UGYISJQCKA,Amazon PLCC Free-Financing Universal Merchant AAT-B4XD5CKOZFUO6,Amazon PLCC Free-Financing Universal Merchant AAT-WA3O6HTUZGC2M,Amazon PLCC Free-Financing Universal Merchant AAT-CIALTIPNFIG2E,Amazon PLCC Free-Financing Universal Merchant AAT-R24EXPJ2OZUEK,Amazon PLCC Free-Financing Universal Merchant AAT-A6EVSKTLHUNI4,Amazon PLCC Free-Financing Universal Merchant AAT-56V5XGGAEKQWC,Amazon PLCC Free-Financing Universal Merchant AAT-V35YNZJGNRNUQ,Amazon PLCC Free-Financing Universal Merchant AAT-JKICCRTK4FJLC,Amazon PLCC Free-Financing Universal Merchant AAT-IW7FKCNMUEENG,Amazon PLCC Free-Financing Universal Merchant AAT-GGYFSBBAGFEHC,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship
407-9053188-5482703,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,SET374,SET374-KR-NP-S,Set,S,B09NDL6H2B,Shipped,1,USD,6.566999999999999,MOHALI,PUNJAB,140301,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
403-8060149-6494748,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-XXXL,Set,3XL,B08XQBC8FV,Shipped,1,USD,8.668,GHAZIABAD,UTTAR PRADESH,201014,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
171-7548285-4097951,2022-05-02,Cancelled,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-L,Set,L,B09NQ44RNV,Unshipped,1,USD,6.566999999999999,BONGAIGAON,ASSAM,783380,IN,No-Promo,False,Others
403-9908472-9077111,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,JNE3368,JNE3368-KR-L,kurta,L,B081X4S825,Shipped,1,USD,5.181,KOLKATA,WEST BENGAL,700061,IN,No-Promo,False,Others
407-5204260-2371524,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,J0142,J0142-KR-S,kurta,S,B08QGKL241,Shipped,1,USD,4.543,NADATHARA,KERALA,680751,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
402-1743593-0365159,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,J0333,J0333-DR-L,Western Dress,L,B0982YMQK6,Shipped,1,USD,9.075,FARIDABAD,HARYANA,121002,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
402-1962278-3508313,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,J0095,J0095-SET-L,Set,L,B08CMHNWBN,Shipped,1,USD,6.973999999999999,Sohna,HARYANA,122103,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
403-5491188-8228334,2022-05-02,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE2014,JNE2014-KR-178-L,kurta,L,B0783Q5HMF,Shipped,1,USD,3.8829999999999996,BENGALURU,KARNATAKA,560049,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-XVPICCHRWDCAI,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-3R6UGYISJQCKA,Amazon PLCC Free-Financing Universal Merchant AAT-B4XD5CKOZFUO6,Amazon PLCC Free-Financing Universal Merchant AAT-WA3O6HTUZGC2M,Amazon PLCC Free-Financing Universal Merchant AAT-CIALTIPNFIG2E,Amazon PLCC Free-Financing Universal Merchant AAT-R24EXPJ2OZUEK,Amazon PLCC Free-Financing Universal Merchant AAT-A6EVSKTLHUNI4,Amazon PLCC Free-Financing Universal Merchant AAT-56V5XGGAEKQWC,Amazon PLCC Free-Financing Universal Merchant AAT-V35YNZJGNRNUQ,Amazon PLCC Free-Financing Universal Merchant AAT-JKICCRTK4FJLC,Amazon PLCC Free-Financing Universal Merchant AAT-IW7FKCNMUEENG,Amazon PLCC Free-Financing Universal Merchant AAT-GGYFSBBAGFEHC,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship
171-3729618-8293159,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,SET364,SET364-KR-NP-XS,Set,XS,B09QJ4HQK8,Shipped,1,USD,12.386,BENGALURU,KARNATAKA,560052,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
408-0418100-1198755,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,JNE1906,JNE1906-KR-031-M,kurta,M,B06Y5RHMBJ,Shipped,1,USD,3.9269999999999996,VIJAYAWADA,ANDHRA PRADESH,521101,IN,No-Promo,False,Others
171-2861406-9901106,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,SET197,SET197-KR-NP-L,Set,L,B08B3YPD63,Shipped,1,USD,8.349,JODHPUR,RAJASTHAN,342006,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
407-2890285-3923530,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-M,Set,M,B09NQ4NM75,Shipped,1,USD,6.566999999999999,ALLAHABAD,UTTAR PRADESH,211006,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
408-9723096-6073963,2022-05-02,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3546,JNE3546-KR-S,kurta,S,B08HHJPWBS,Shipped,1,USD,0.0,FARIDABAD,HARYANA,121012,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-B4XD5CKOZFUO6,Amazon PLCC Free-Financing Universal Merchant AAT-WA3O6HTUZGC2M,Amazon PLCC Free-Financing Universal Merchant AAT-W3JULHH3DUCAC,Amazon PLCC Free-Financing Universal Merchant AAT-R24EXPJ2OZUEK,Amazon PLCC Free-Financing Universal Merchant AAT-A6EVSKTLHUNI4,Amazon PLCC Free-Financing Universal Merchant AAT-56V5XGGAEKQWC,Amazon PLCC Free-Financing Universal Merchant AAT-V35YNZJGNRNUQ,Amazon PLCC Free-Financing Universal Merchant AAT-JKICCRTK4FJLC,Amazon PLCC Free-Financing Universal Merchant AAT-IW7FKCNMUEENG,Amazon PLCC Free-Financing Universal Merchant AAT-GGYFSBBAGFEHC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811",False,Easy Ship
408-7217779-4570759,2022-05-02,Shipped,Amazon,Amazon.in,Standard,J0338,J0338-DR-XS,Western Dress,XS,B0982ZRVSC,Shipped,1,USD,0.0,MEERUT,UTTAR PRADESH,250001,IN,No-Promo,False,Others
404-6266581-1537925,2022-05-02,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0339,J0339-DR-XXL,Western Dress,XXL,B0982ZRDSY,Shipped,1,USD,8.173,NAVI MUMBAI,MAHARASHTRA,400703,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-3R6UGYISJQCKA,Amazon PLCC Free-Financing Universal Merchant AAT-B4XD5CKOZFUO6,Amazon PLCC Free-Financing Universal Merchant AAT-WA3O6HTUZGC2M,Amazon PLCC Free-Financing Universal Merchant AAT-CIALTIPNFIG2E,Amazon PLCC Free-Financing Universal Merchant AAT-R24EXPJ2OZUEK,Amazon PLCC Free-Financing Universal Merchant AAT-A6EVSKTLHUNI4,Amazon PLCC Free-Financing Universal Merchant AAT-56V5XGGAEKQWC,Amazon PLCC Free-Financing Universal Merchant AAT-V35YNZJGNRNUQ,Amazon PLCC Free-Financing Universal Merchant AAT-JKICCRTK4FJLC,Amazon PLCC Free-Financing Universal Merchant AAT-IW7FKCNMUEENG,Amazon PLCC Free-Financing Universal Merchant AAT-GGYFSBBAGFEHC,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship
404-3019290-1599521,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,J0401,J0401-DR-XXL,Western Dress,XXL,B09SDY6ZXQ,Shipped,1,USD,9.152,NAVI MUMBAI,MAHARASHTRA,400703,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
404-3019290-1599521,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,J0308,J0308-DR-XXL,Western Dress,XXL,B099NTSTM2,Shipped,1,USD,6.875,NAVI MUMBAI,MAHARASHTRA,400703,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
404-3019290-1599521,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,JNE3879,JNE3879-DR-XXL,Western Dress,XXL,B09SDZ9BRQ,Shipped,1,USD,8.700999999999999,NAVI MUMBAI,MAHARASHTRA,400703,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
407-2601251-5499551,2022-05-02,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3373,JNE3373-KR-XXL,kurta,XXL,B082W8RWN1,Shipped,1,USD,4.136,HYDERABAD,TELANGANA,500072,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-3R6UGYISJQCKA,Amazon PLCC Free-Financing Universal Merchant AAT-B4XD5CKOZFUO6,Amazon PLCC Free-Financing Universal Merchant AAT-WA3O6HTUZGC2M,Amazon PLCC Free-Financing Universal Merchant AAT-CIALTIPNFIG2E,Amazon PLCC Free-Financing Universal Merchant AAT-R24EXPJ2OZUEK,Amazon PLCC Free-Financing Universal Merchant AAT-A6EVSKTLHUNI4,Amazon PLCC Free-Financing Universal Merchant AAT-56V5XGGAEKQWC,Amazon PLCC Free-Financing Universal Merchant AAT-V35YNZJGNRNUQ,Amazon PLCC Free-Financing Universal Merchant AAT-JKICCRTK4FJLC,Amazon PLCC Free-Financing Universal Merchant AAT-IW7FKCNMUEENG,Amazon PLCC Free-Financing Universal Merchant AAT-GGYFSBBAGFEHC,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship
403-6477184-5514704,2022-05-02,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,PJNE3068,PJNE3068-KR-6XL,kurta,6XL,B09M76SVFW,Shipped,1,USD,7.611999999999999,Punalur,KERALA,691305,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-3R6UGYISJQCKA,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship
171-0633351-9985165,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,JNE3785,JNE3785-KR-XXL,kurta,XXL,B09K3XNZNX,Shipped,1,USD,3.9819999999999998,NEW DELHI,DELHI,110053,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
408-9150365-4338729,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,SET380,SET380-KR-NP-L,Set,L,B09QJ3T2Z4,Shipped,1,USD,10.615,MUMBAI,MAHARASHTRA,400063,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
402-8373167-6316307,2022-05-02,Cancelled,Amazon,Amazon.in,Expedited,JNE3739,JNE3739-KR-L,kurta,L,B099FC39QH,Cancelled,0,USD,6.6659999999999995,SURAT,Gujarat,395007,IN,No-Promo,False,Others
406-6391674-1229136,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,SET058,SET058-KR-NP-S,Set,S,B07R59R6KX,Shipped,1,USD,9.317,PUNE,MAHARASHTRA,411052,IN,No-Promo,False,Others
406-0578556-0008330,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-XXL,Set,XXL,B09KXSQ73F,Shipped,1,USD,6.885999999999999,BENGALURU,KARNATAKA,560103,IN,No-Promo,False,Others
171-9737731-8758750,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,JNE3399,JNE3399-KR-XL,kurta,XL,B082W8B28G,Shipped,1,USD,4.785,Bhadrak,ODISHA,756115,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
171-3900298-2501137,2022-05-02,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3454,JNE3454-KR-S,kurta,S,B08B3Y713K,Shipped,1,USD,4.609,REWA,MADHYA PRADESH,486001,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-3R6UGYISJQCKA,Amazon PLCC Free-Financing Universal Merchant AAT-B4XD5CKOZFUO6,Amazon PLCC Free-Financing Universal Merchant AAT-WA3O6HTUZGC2M,Amazon PLCC Free-Financing Universal Merchant AAT-CIALTIPNFIG2E,Amazon PLCC Free-Financing Universal Merchant AAT-R24EXPJ2OZUEK,Amazon PLCC Free-Financing Universal Merchant AAT-A6EVSKTLHUNI4,Amazon PLCC Free-Financing Universal Merchant AAT-56V5XGGAEKQWC,Amazon PLCC Free-Financing Universal Merchant AAT-V35YNZJGNRNUQ,Amazon PLCC Free-Financing Universal Merchant AAT-JKICCRTK4FJLC,Amazon PLCC Free-Financing Universal Merchant AAT-IW7FKCNMUEENG,Amazon PLCC Free-Financing Universal Merchant AAT-GGYFSBBAGFEHC,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship
171-1519810-6874704,2022-05-02,Shipped,Amazon,Amazon.in,Expedited,SET183,SET183-KR-DH-S,Set,S,B08B3Z38TJ,Shipped,1,USD,8.349,REWA,MADHYA PRADESH,486001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Others
